53276	30960898
53276	30960898
23449	30960898
61459	30960898
33839	30960898
53276	30960898
53276	30960898
53276	30960898
30052	30960898
40910	30960898
22339	30960898
53276	30960898
40910	30960898
22339	30960898
22680	30960898
22339	30960898
59963	30960898
25555	30960898
53276	30960898
53276	30960898
53276	30960898
53276	30960898
53276	30960898
53276	30960898
53276	30960898
37136	30197941
27899	30197941
37136	30197941
37136	30197941
27899	30197941
27899	30197941
37136	30197941
27899	30197941
27899	30197941
31355	30197941
45863	30197941
31355	30197941
37136	30197941
37136	30197941
37136	30197941
37136	30197941
37136	30197941
27899	30197941
37136	30197941
37136	30197941
27899	30197941
58359	30173296
5931	30173296
17650	30173296
51356	30173296
58007	30173296
10545	30173296
61538	30173296
33415	30173296
30052	30173296
10545	30173296
10545	30173296
59809	30173296
64816	30173296
48120	30173296
59809	30173296
64816	30173296
59809	30173296
64816	30173296
53233	30173296
17042	30173296
59809	30173296
64816	30173296
59809	30173296
64816	30173296
37396	30173296
37396	30173296
28748	30173296
59809	30173296
59809	30173296
64816	30173296
10545	30173296
59809	30173296
64816	30173296
49618	29794239
49618	29794239
37333	29794239
36375	29794239
30212	29794239
30212	29794239
5601	29710215
7754	29710215
16526	29921222
16526	29921222
16526	29921222
16842	29432428
53258	29432428
16240	29432428
57586	29432428
53424	29432428
5601	29432428
68478	29432428
48120	31437536
36064	31437536
41774	31437536
64816	31437536
45863	31437536
46345	31437536
78897	31437536
60255	31437536
60255	31437536
25805	31437536
3815	31437536
17089	31437536
78897	31437536
36976	31437536
52661	31437536
77702	31437536
77702	31437536
5601	31437536
16842	31437536
60255	31437536
60255	31437536
41688	31437536
17089	31437536
29149	31437536
3815	31437536
47013	29190967
59809	29190967
48120	29190967
61399	29190967
50859	29190967
79699	29190967
68478	29190967
68478	29190967
68478	29190967
57491	29190967
45863	29190967
75998	29190967
75998	29190967
44185	29190967
44185	29190967
44185	29190967
15367	29190967
15367	29190967
49960	29190967
49960	29190967
41688	29190967
53233	29190967
6706	29190967
6706	29190967
15355	29190967
6706	29190967
6706	29190967
6706	29190967
61399	29190967
41688	29190967
6706	29190967
61399	29190967
52717	29190967
15367	29190967
44730	29190967
6706	29190967
61399	29190967
61399	29190967
61399	29190967
61399	29190967
61399	29190967
61399	29190967
52717	29190967
52717	29190967
31638	29190967
52717	29190967
52717	29190967
15367	29190967
15367	29190967
15367	29190967
64816	29190967
15358	29190967
15367	29190967
15367	29190967
41688	29190967
16526	29190967
5931	29190967
5931	29190967
17650	29190967
6706	29190967
61399	29190967
52717	29190967
15367	29190967
28262	29190967
61399	29190967
52717	29190967
15367	29190967
44730	29190967
6706	29190967
61399	29190967
15367	29190967
52717	29190967
6706	29190967
61538	29190967
10545	29190967
41688	29190967
44520	29190967
15377	29190967
53258	29190967
44730	29190967
15377	29190967
6706	29190967
61399	29190967
4909	29190967
4909	29190967
42768	29632317
42768	29632317
42768	29632317
16670	29632317
5699	29632317
60255	29632317
53424	29632317
15377	29632317
16842	29632317
53258	29632317
16240	29632317
57586	29632317
53424	29632317
5601	29632317
61538	29632317
77702	29632317
25555	29632317
57586	29632317
4883	29632317
2511	29632317
72564	29740146
36916	29740146
16235	29740146
16708	29740146
16235	29740146
16235	29740146
25305	29740146
32875	29740146
16235	29740146
18059	29740146
72564	29740146
72564	29740146
47013	29740146
25305	29740146
78897	29740146
18059	29740146
18059	29740146
24823	29740146
15756	29740146
28842	29740146
18059	29740146
46882	29740146
58158	29740146
17549	29740146
15430	29740146
30769	29740146
30769	29740146
10545	29740146
18059	29740146
58158	29740146
18059	29740146
24823	29740146
18059	29740146
15756	29740146
30769	29740146
30769	29740146
58158	29740146
58158	29740146
17549	29740146
58158	29740146
16526	29740146
44730	29740146
44730	29740146
51240	29740146
17042	29740146
53325	29740146
48559	29740146
8040	29740146
61538	29740146
29234	29740146
5291	29740146
8040	29740146
8040	29740146
15377	29740146
10545	29740146
38472	29740146
44520	29740146
15377	29740146
34665	29740146
16189	29740146
262350	29740146
38472	29740146
44520	29740146
15377	29740146
15377	29740146
15377	29740146
262350	29740146
36807	29740146
32875	29740146
51088	29740146
39299	29740146
42266	29740146
61459	29740146
33681	29740146
10545	29740146
32745	29740146
4986	29740146
18310	29740146
18310	29740146
16995	29740146
30794	29740146
6650	29740146
30769	29740146
22958	29740146
41688	29740146
41688	29740146
41688	29740146
44520	29740146
44520	29740146
78897	29740146
78897	29740146
72564	29740146
72564	29740146
18059	29740146
15377	30380827
26195	30380827
60550	30380827
26191	30380827
16670	30380827
60550	30380827
26191	30380827
26710	30380827
26710	30380827
32145	30380827
30563	30380827
15377	30380827
15377	30380827
16670	30380827
15377	30380827
16670	30380827
30563	30380827
36916	30380827
15358	30380827
26195	30380827
48819	30380827
26911	30380827
35803	30380827
18059	30380827
5931	30380827
7754	30380827
33655	30380827
23044	30380827
17855	30380827
26195	30380827
28669	30380827
5118	30380827
72544	30380827
72544	30380827
72544	30380827
24128	30380827
18059	30380827
18059	30380827
72544	30380827
26195	30380827
26195	30380827
83813	30380827
64948	30380827
17347	30380827
30396	30380827
6457	30380827
15882	30380827
67201	30380827
71222	30380827
26605	30380827
22315	30380827
26605	30380827
37332	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
16670	30380827
3492	30380827
204734	30380827
26710	30380827
9978	30380827
60550	30380827
26191	30380827
53276	30380827
60709	30380827
53511	30380827
22901	30380827
53515	30380827
53276	30380827
15358	30380827
37080	30380827
16670	30380827
47217	30380827
47217	30380827
15377	30380827
16670	30380827
16670	30380827
17996	30380827
16670	30380827
73363	30380827
15705	30380827
16670	30380827
83813	30380827
51397	30380827
15705	30380827
51397	30380827
83813	30380827
28718	30380827
30653	30380827
46912	30380827
16670	30380827
7754	30380827
16670	30380827
36916	30380827
18320	30380827
16670	30380827
18154	30380827
26710	30380827
16670	30380827
7754	30380827
16670	30380827
26710	30380827
7754	30380827
60029	30380827
37997	30380827
60550	30380827
26191	30380827
27561	30380827
38685	30380827
53513	30380827
38472	30380827
15377	30380827
30563	30380827
44520	30380827
15377	30380827
17754	30380827
35701	30380827
60550	30380827
26191	30380827
53276	30380827
60709	30380827
53511	30380827
33641	30380827
18153	30380827
53550	30380827
33415	30380827
41808	30380827
35290	30380827
30563	30380827
41808	30380827
24573	30380827
22901	30380827
27561	30380827
17967	30380827
62947	30380827
44520	30380827
15377	30380827
38472	30380827
53276	30380827
53276	30380827
30563	30380827
29021	30380827
30563	30380827
33839	30380827
16670	30380827
16670	27565614
53276	27565614
53276	27565614
16670	27565614
44730	27565614
15377	27565614
16670	27565614
30052	27565614
33543	27565614
42758	27565614
33415	27565614
16670	27565614
7754	27565614
25555	27565614
31624	27565614
7754	27565614
47622	27565614
53276	27565614
32954	27565614
37586	27565614
29979	27565614
24410	27565614
15377	27565614
10545	28611381
48775	28611381
30453	28611381
48775	28611381
30453	28611381
30513	28611381
30513	28611381
10545	28611381
10545	28611381
10545	28611381
10545	28611381
10545	28611381
10545	28611381
10545	28611381
10545	28611381
49470	28611381
10545	28611381
10545	28611381
30212	28611381
10545	28611381
27573	28611381
10545	28611381
10545	28611381
10545	28611381
10545	28611381
49907	28611381
27573	28611381
10545	28611381
49475	28611381
15347	28611381
44520	28611381
28831	28611381
10545	28611381
10545	28611381
32745	28611381
46727	28611381
49664	28611381
33681	28611381
53276	27065493
53276	27065493
29005	27065493
17578	27065493
43098	27065493
16716	27065493
29101	27065493
30000	27065493
61369	27065493
46727	27065493
48775	27065493
53276	27065493
29294	27065493
30222	27065493
60029	27065493
27288	27363015
36064	27363015
23965	27363015
41774	27363015
41688	27363015
41688	27363015
4021	27363015
66903	27363015
4021	27363015
66903	27363015
30185	27363015
49900	27363015
51240	27363015
4021	27363015
66903	27363015
51240	27363015
64816	27363015
51240	27363015
51240	27363015
51240	27363015
47013	27363015
64816	27363015
64816	27363015
50729	27363015
64816	27363015
50729	27363015
4021	27363015
66903	27363015
51240	27363015
34892	27363015
45863	27363015
34892	27363015
34892	27363015
34892	27363015
8040	27363015
34892	27363015
44520	27363015
45863	27363015
16526	27363015
5931	27363015
17650	27363015
42768	27363015
42768	27363015
28262	27363015
34892	27363015
66903	27363015
4021	27363015
45863	27363015
34892	27363015
64816	27363015
50729	27363015
49900	27363015
15377	27363015
41688	27363015
44520	27363015
15377	27363015
53258	27363015
44730	27363015
15377	27363015
41688	27363015
15358	27363015
60766	27363015
53325	27363015
53424	27363015
44730	27363015
51240	27363015
37926	27363015
51240	27363015
50729	27363015
7754	27363015
7754	27363015
7754	27363015
34892	27363015
34892	27363015
45863	27363015
24061	27363015
61538	27363015
29234	27363015
44520	27363015
5291	27363015
8040	27363015
15377	27363015
10545	27363015
30212	27363015
47885	30429378
18059	30429378
10545	30429378
16480	30429378
59585	30429378
25805	30429378
18059	30429378
64482	30429378
28938	30429378
45887	30429378
35255	30429378
15377	30429378
53201	30429378
47622	30429378
16183	30429378
44520	30429378
51356	30429378
58007	30429378
18059	30429378
29785	30429378
46882	30429378
32359	30429378
16870	30429378
25555	30429378
30212	30429378
61538	30429378
48775	28974769
30453	28974769
49631	28974769
10545	28974769
49631	28974769
10545	28974769
10545	28974769
10545	28974769
10545	28974769
33681	28974769
27573	28974769
33783	28974769
49907	28974769
10545	28974769
33341	28974769
10545	28974769
33681	28974769
10545	28974769
10545	28974769
10545	28974769
16842	29049316
17650	29049316
5931	29049316
16708	29049316
51240	29049316
7754	29049316
33709	29049316
33709	29049316
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
17883	30013943
3311	30013943
33415	30013943
33415	30013943
33415	30013943
33143	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
33415	30013943
3311	30013943
33415	30013943
36916	30013943
16670	30137025
16670	30137025
15358	30137025
50131	30137025
16670	30137025
16842	30137025
70839	30137025
57586	30137025
6993	30595608
30212	30595608
30212	30595608
30212	30595608
30212	30595608
6993	30595608
30212	30595608
30212	30595608
6993	30595608
30212	30595608
30212	30595608
30212	30595608
30212	30595608
6993	30595608
6993	30595608
6993	30595608
30212	30595608
74981	30595608
30212	30595608
74981	30595608
6993	30595608
6993	30595608
6993	30595608
6993	30595608
30212	30595608
30212	30595608
68478	30021906
9168	30021906
53181	30021906
68478	30021906
9168	30021906
30212	30021906
53181	30021906
16412	30021906
9168	30021906
68478	30021906
9168	30021906
9168	30021906
68478	30021906
30085	30021906
16450	30021906
74768	30021906
45409	30021906
72291	30021906
33838	30021906
45409	30021906
28262	30021906
53181	30021906
5601	30021906
37926	30021906
51356	30021906
58007	30021906
58359	30021906
61538	30021906
29234	30021906
17089	30021906
53424	30021906
51247	30021906
41218	30021906
53181	30021906
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
18059	30409162
350546	30409162
18059	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
28790	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
28757	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
51356	30409162
58007	30409162
3815	30409162
350546	30409162
18059	30409162
350546	30409162
17042	30409162
350546	30409162
50924	30409162
68647	30409162
350546	30409162
350546	30409162
350546	30409162
38635	30409162
350546	30409162
61538	30409162
16196	30409162
16196	30409162
350546	30409162
61538	30409162
17824	30409162
17824	30409162
5601	30409162
16196	30409162
16196	30409162
350546	30409162
3815	30409162
16196	30409162
16196	30409162
350546	30409162
17042	30409162
6015	30409162
77702	30409162
25555	30409162
16842	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
28757	30409162
350546	30409162
350546	30409162
16196	30409162
350546	30409162
16196	30409162
350546	30409162
18059	30409162
350546	30409162
16196	30409162
16196	30409162
350546	30409162
350546	30409162
350546	30409162
16196	30409162
350546	30409162
350546	30409162
18059	30409162
350546	30409162
16196	30409162
18059	30409162
350546	30409162
18059	30409162
30212	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
18059	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
38635	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
38635	30409162
350546	30409162
16196	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
16196	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
9123	30409162
5138	30409162
350546	30409162
9123	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
9123	30409162
5138	30409162
9123	30409162
5138	30409162
350546	30409162
350546	30409162
350546	30409162
16196	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
50924	30409162
350546	30409162
50924	30409162
68647	30409162
68647	30409162
350546	30409162
50924	30409162
68647	30409162
350546	30409162
38635	30409162
16196	30409162
50924	30409162
68647	30409162
350546	30409162
50924	30409162
50924	30409162
350546	30409162
50924	30409162
68647	30409162
68647	30409162
350546	30409162
68647	30409162
350546	30409162
44730	30409162
350546	30409162
18059	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
18059	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
5601	30409162
44730	30409162
350546	30409162
16196	30409162
350546	30409162
350546	30409162
42758	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
44730	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
18059	30409162
350546	30409162
18059	30409162
28757	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
350546	30409162
18059	30409162
350546	30409162
3815	30409162
16196	30409162
350546	30409162
350546	30409162
18059	30409162
350546	30409162
350546	30409162
18059	30409162
350546	30409162
16196	30409162
350546	30409162
350546	30409162
350546	30409162
9123	30409162
5138	30409162
9123	30409162
5138	30409162
350546	30409162
16196	30409162
350546	30409162
16196	30409162
16842	29954776
27504	29954776
9570	29954776
27338	29954776
16240	29954776
57586	29954776
5601	29954776
5601	29954776
18219	29954776
26519	30393759
38532	25496115
41688	25496115
51240	25496115
41688	25496115
41688	25496115
4021	25496115
41688	25496115
41688	25496115
16526	25496115
42758	25496115
42768	25496115
60255	25496115
28262	25496115
5699	25496115
5699	25496115
4021	25496115
44730	25496115
51240	25496115
41688	25496115
41688	25496115
44520	25496115
53258	25496115
44730	25496115
41688	25496115
60766	25496115
37926	25496115
41774	28935545
41774	28935545
41774	28935545
6413	28935545
2704	28935545
4953	28935545
44616	28935545
29987	28935545
5931	28935545
17650	28935545
57603	28935545
43448	28935545
30661	28935545
48843	28935545
17833	28935545
31991	28935545
16526	28935545
31638	28935545
8863	28935545
64208	28935545
7754	28935545
37990	28935545
37989	28935545
37990	28935545
53325	28935545
32551	28935545
61538	28935545
29234	28935545
5291	28935545
51248	28935545
52661	28935545
8040	28935545
8040	28935545
41688	28935545
44520	28935545
50744	28935545
36375	28935545
23965	28935545
33697	28935545
30458	28935545
6413	28935545
41688	28935545
16670	30115642
16670	30115642
16670	30115642
16670	30115642
60766	30115642
8984	30115642
2511	30115642
15366	30115642
15377	30115642
38472	30115642
30751	30115642
37926	30115642
246422	30115642
16670	30115642
4027	30115642
15765	25506041
15765	25506041
39585	25506041
15765	25506041
59905	25506041
15765	25506041
59905	25506041
26536	28678839
32184	28678839
26536	28678839
32184	28678839
26537	28678839
15377	28678839
30000	28678839
28619	28678839
53249	28678839
52661	28678839
51248	28678839
37537	28678839
8116	28678839
30807	28678839
47622	28678839
8116	28678839
30807	28678839
47622	28678839
29699	28678839
16240	28678839
29699	28678839
35154	28678839
15358	28678839
16040	28678839
47885	28678839
45863	28678839
4911	28678839
49900	28678839
46662	27151586
33417	27151586
46662	27151586
26710	26250392
5601	30592499
31624	30592499
8485	30592499
36807	30592499
30618	30592499
61369	30592499
30618	30592499
30618	30592499
30618	30592499
36375	30592499
18059	30592499
31624	30592499
33325	26844112
33325	26844112
15377	28979816
41250	28979816
53424	28979816
46883	28979816
57947	28979816
42758	28979816
51142	28979816
84123	28979816
32952	28979816
16670	28979816
18211	28979816
33415	30917129
25555	30917129
25555	30917129
42758	30917129
28087	30917129
24859	30917129
17029	30917129
50011	30917129
28087	30917129
16382	30917129
28087	30917129
50011	30917129
17029	30917129
42485	30917129
26188	30917129
16670	30917129
26188	30917129
16670	30917129
26188	30917129
40303	30917129
3815	30917129
16670	30917129
16670	30917129
24400	30917129
28087	30917129
46793	30917129
3312	30917129
24753	30917129
42768	30917129
42768	30917129
24753	30917129
42768	30917129
46887	30917129
7507	30917129
24753	30917129
42768	30917129
42768	30917129
51232	30917129
51232	30917129
50011	30917129
42485	30917129
16670	30917129
33543	30917129
36874	30917129
24753	30917129
16670	30917129
16670	30917129
16670	30917129
51232	30917129
24753	30917129
24753	30917129
24753	30917129
36976	30917129
24753	30917129
36976	30917129
42758	30917129
28087	30917129
28087	30917129
24859	30917129
51232	30917129
44730	30917129
50011	30917129
50011	30917129
17754	30917129
42758	30917129
16670	30917129
42758	30917129
17992	30917129
24753	30917129
42768	30917129
42768	30917129
15377	30917129
16670	30917129
24753	30917129
24753	30917129
16670	30917129
16670	30917129
16670	30917129
24753	30917129
25555	30917129
42768	30917129
42768	30917129
42768	30917129
42768	30917129
31624	30917129
33543	30917129
7754	30917129
15358	29546066
17833	29546066
8642	29546066
15377	29546066
2511	29546066
2511	29546066
2511	29546066
2511	29546066
2511	29546066
41688	29546066
28262	29546066
60255	29546066
15358	29546066
15358	29546066
16842	29133365
5601	29133365
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
43176	25109615
32875	25109615
27418	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
51356	25109615
58007	25109615
52055	25109615
51356	25109615
58007	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
44730	25109615
51240	25109615
4883	25109615
8273	25109615
52055	25109615
8273	25109615
8273	25109615
28834	25109615
60766	25109615
15841	25109615
53250	25109615
53424	25109615
41218	25109615
31624	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
4883	25109615
52055	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
18421	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
36141	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
44730	25109615
51240	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
8273	25109615
31348	25276262
46345	25276262
31348	25276262
31348	25276262
31348	25276262
31348	25276262
31348	25276262
46345	25276262
31348	25276262
31348	25276262
31348	25276262
175901	25276262
175901	25276262
4027	25276262
10033	25276262
15640	25276262
15640	25276262
31941	25276262
45863	25276262
41774	26005699
31638	26005699
6413	26005699
50342	26005699
10545	26005699
24061	26005699
31991	26005699
44730	26005699
23965	26005699
16842	26005699
57586	26005699
44215	26439987
15358	26439987
40574	26439987
15358	26439987
15358	26439987
50342	26439987
17833	26439987
41250	26439987
42485	26439987
64276	26439987
16842	26439987
26519	26439987
31638	27178224
31638	27178224
31638	27178224
41774	27178224
31638	27178224
31638	27178224
31638	27178224
31638	27178224
31638	27178224
31638	27178224
31638	27178224
31638	27178224
31638	27178224
23965	27178224
41774	27178224
9635	27178224
8772	27178224
2704	27178224
6413	27178224
4953	27178224
31638	27178224
68478	27178224
31991	27178224
41774	27178224
31638	27178224
27656	27784746
27656	27784746
31941	27784746
46345	27784746
46345	27784746
31348	27784746
31941	27784746
80630	27784746
63632	27784746
80630	27784746
27656	27784746
60804	27784746
23456	27784746
46793	27784746
46345	27784746
31941	27784746
51356	27784746
58007	27784746
42485	27784746
44520	27784746
41688	27784746
9177	27784746
29234	27784746
53424	27784746
51766	27784746
51248	27784746
17992	27784746
15358	27784746
33325	27784746
31348	27784746
25555	27923045
45863	27923045
64816	27923045
4027	27923045
45863	27923045
31348	27923045
31355	27923045
16336	27923045
36064	27923045
41774	27923045
49603	27923045
10545	24669863
10545	24669863
16247	24669863
10545	24669863
10545	24669863
45783	24669863
51356	24669863
31991	24669863
44730	24669863
31638	24669863
45783	24669863
64276	24669863
49789	24669863
30721	24669863
47622	24669863
50744	24669863
10545	24669863
44730	24669863
45783	24669863
29699	24669863
45783	24669863
52007	24669863
41688	24669863
31638	24669863
41688	24669863
50744	24669863
60766	24669863
53325	24669863
29234	24669863
41774	24669863
31638	24669863
10545	24669863
31690	24669863
31690	24669863
10545	24669863
10545	24669863
31638	24669863
45783	24669863
10545	24669863
31638	24669863
45783	24669863
10545	24669863
45783	24669863
45783	24669863
45783	24669863
45783	24669863
45783	24669863
45783	24669863
29699	24669863
45783	24669863
52007	24669863
29699	24669863
45783	24669863
29699	24669863
45783	24669863
44730	24669863
45783	24669863
44730	24669863
45783	24669863
29699	24669863
45783	24669863
52007	24669863
10545	24669863
31638	24669863
10545	24669863
42758	24669863
10545	24669863
51231	24669863
10545	24669863
31638	24669863
41774	24669863
49836	29651165
25805	29651165
50342	29651165
50744	29651165
16087	29651165
30797	29651165
50744	29651165
53448	29651165
50744	29651165
29785	29651165
23116	29651165
49637	29651165
50744	29651165
35358	29651165
50744	29651165
37868	29651165
15377	29651165
50744	29651165
50744	29651165
41688	29651165
50744	29651165
25805	29651165
23019	29651165
48819	29651165
10545	29651165
25805	29651165
25675	29651165
28201	29651165
42758	29651165
3815	29651165
3815	29651165
50744	29651165
50744	29651165
50744	29651165
50744	29651165
50744	29651165
50744	29651165
42758	29651165
50744	29651165
42758	29651165
42758	29651165
50744	29651165
42758	29651165
50744	29651165
50744	29651165
50744	29651165
50744	29651165
50744	29651165
42758	29651165
50744	29651165
32875	29651165
30797	29651165
30031	29651165
50744	29651165
18421	29651165
50744	29651165
50744	29651165
50744	29651165
33415	29651165
30797	29651165
30031	29651165
29806	29651165
30797	29651165
30031	29651165
50744	29651165
30031	29651165
30797	29651165
16087	29651165
16087	29651165
25523	29651165
25523	29651165
57925	29651165
18421	29651165
17858	29651165
29806	29651165
18300	29651165
30797	29651165
72314	29651165
50744	29651165
50744	29651165
24996	29651165
50744	29651165
50744	29651165
6801	29651165
6801	29651165
24996	29651165
42758	29651165
24996	29651165
33415	29651165
78320	29651165
6801	29651165
50744	29651165
50744	29651165
50744	29651165
50744	29651165
27899	29651165
49836	29651165
27899	29651165
27899	29651165
27899	29651165
27899	29651165
27899	29651165
27899	29651165
27899	29651165
27899	29651165
27899	29651165
41688	29651165
27899	29651165
27899	29651165
27899	29651165
27899	29651165
27899	29651165
27899	29651165
27899	29651165
49836	29651165
50744	29651165
50744	29651165
42758	29651165
15361	29651165
47989	29651165
50744	29651165
24996	29651165
51356	29651165
58007	29651165
60758	29651165
44730	29651165
53448	29651165
42758	29651165
